date,reservoir_id,level_m,median_m,hist_high_m,hist_high_year,hist_low_m,hist_low_year
2008-08-12,rapide_7,309.11,309.01,309.34,1996,308.61,2010
2008-08-12,timiskaming,179.25,179.14,179.4,2017,178.83,2010
2008-08-13,bark_lake,313.78,313.69,313.94,1944,311.47,1955
2008-08-13,baskatong,222.11,221.32,222.93,1976,218.17,1982
2008-08-13,cabonga,360.47,360.09,360.87,1951,357.86,1963
2008-08-13,des_joachims,152.05,152.18,152.46,1950,151.42,1962
2008-08-13,dozois,345.28,343.98,345.94,1966,342.53,1998
2008-08-13,kiamika,269.21,268.34,269.98,1973,264.54,1956
2008-08-13,kipawa,269.53,269.52,269.95,1965,269.15,2010
2008-08-13,lady_evelyn,289.12,289.11,289.5,1951,287.88,1987
2008-08-13,mitchinamecus,381.09,379.81,382.92,1952,377.45,1963
2008-08-13,poisson_blanc,201.06,200.51,201.8,1973,198.72,1975
2008-08-13,quinze,263.2,263.14,263.41,1979,261.44,1962
2008-08-13,rapide_7,309.09,309.01,309.33,1996,308.61,2010
2008-08-13,timiskaming,179.26,179.15,179.4,2017,178.79,2010
2008-08-14,bark_lake,313.77,313.68,313.93,1944,311.51,1955
2008-08-14,baskatong,222.08,221.31,223.0,1976,218.09,1982
2008-08-14,cabonga,360.46,360.08,360.87,1951,357.87,1963
2008-08-14,des_joachims,152.02,152.18,152.49,1950,151.36,1955
2008-08-14,dozois,345.26,343.98,345.94,1966,342.52,1998
2008-08-14,kiamika,269.2,268.32,269.98,1973,264.57,1956
2008-08-14,kipawa,269.52,269.52,269.94,1965,269.14,2010
2008-08-14,lady_evelyn,289.12,289.1,289.5,1951,287.89,1987
2008-08-14,mitchinamecus,381.07,379.77,382.92,1952,377.39,1982
2008-08-14,poisson_blanc,201.03,200.52,201.83,1973,198.53,1978
2008-08-14,quinze,263.18,263.14,263.4,1979,261.41,1962
2008-08-14,rapide_7,309.09,309.03,309.33,2000,308.6,2010
2008-08-14,timiskaming,179.27,179.15,179.41,2017,178.78,2010
2008-08-15,bark_lake,313.75,313.68,313.93,1944,311.48,1955
2008-08-15,baskatong,222.04,221.3,223.04,1976,218.02,1982
2008-08-15,cabonga,360.45,360.06,360.87,1951,357.87,1963
2008-08-15,des_joachims,152.0,152.18,152.52,1950,151.27,1955
2008-08-15,dozois,345.25,343.97,345.96,1966,342.5,1998
2008-08-15,kiamika,269.18,268.32,269.99,1973,264.57,1956
2008-08-15,kipawa,269.52,269.52,269.94,1965,269.14,2010
2008-08-15,lady_evelyn,289.13,289.1,289.5,1951,287.89,1987
2008-08-15,mitchinamecus,381.04,379.74,382.92,1952,377.33,1982
2008-08-15,poisson_blanc,201.01,200.5,201.86,1973,198.56,1975
2008-08-15,quinze,263.15,263.13,263.41,1984,261.38,1962
2008-08-15,rapide_7,309.1,309.04,309.33,2000,308.6,2010
2008-08-15,timiskaming,179.27,179.16,179.45,2017,178.79,2010
2008-08-16,bark_lake,313.75,313.68,313.93,1944,311.46,1955
2008-08-16,baskatong,221.99,221.28,223.15,1976,217.96,1982
2008-08-16,cabonga,360.45,360.04,360.87,1951,357.87,1963
2008-08-16,des_joachims,151.95,152.19,152.55,1950,151.36,1955
2008-08-16,dozois,345.22,343.96,345.96,1966,342.52,1998
2008-08-16,kiamika,269.16,268.32,269.98,1973,264.57,1956
2008-08-16,kipawa,269.51,269.51,269.95,1965,269.13,2010
2008-08-16,lady_evelyn,289.13,289.09,289.5,1951,287.9,1987
2008-08-16,mitchinamecus,381.01,379.71,382.92,1952,377.26,1982
2008-08-16,poisson_blanc,201.0,200.48,201.86,1973,197.29,1978
2008-08-16,quinze,263.12,263.11,263.42,1984,261.39,1962
2008-08-16,rapide_7,309.09,309.03,309.32,2000,308.56,2010
2008-08-16,timiskaming,179.24,179.17,179.43,2017,178.79,2010
2008-08-17,bark_lake,313.74,313.69,313.92,1944,311.46,1955
2008-08-17,baskatong,221.94,221.27,223.2,1976,217.85,1982
2008-08-17,cabonga,360.44,360.02,360.86,1951,357.89,1963
2008-08-17,des_joachims,152.0,152.19,152.55,1950,151.36,1951
2008-08-17,dozois,345.2,343.95,345.99,1965,342.5,1998
2008-08-17,kiamika,269.14,268.32,269.98,1973,264.57,1956
2008-08-17,kipawa,269.5,269.51,269.95,1965,269.11,2010
2008-08-17,lady_evelyn,289.15,289.09,289.5,1951,287.9,2010
2008-08-17,mitchinamecus,380.97,379.68,382.93,1966,377.21,1982
2008-08-17,poisson_blanc,200.97,200.47,201.84,1973,197.58,1978
2008-08-17,quinze,263.07,263.1,263.41,1984,261.38,1962
2008-08-17,rapide_7,309.1,309.04,309.33,2000,308.56,2010
2008-08-17,timiskaming,179.22,179.16,179.4,2017,178.79,2010
2008-08-18,bark_lake,313.74,313.69,313.92,1944,311.46,1955
2008-08-18,baskatong,221.9,221.25,223.19,1976,217.77,1982
2008-08-18,cabonga,360.44,359.99,360.86,1960,357.92,1963
2008-08-18,des_joachims,151.96,152.18,152.55,1950,151.42,1951
2008-08-18,dozois,345.19,343.96,346.06,1965,342.52,1998
2008-08-18,kiamika,269.15,268.3,269.98,1973,264.58,1956
2008-08-18,kipawa,269.5,269.5,269.96,1965,269.11,2010
2008-08-18,lady_evelyn,289.14,289.09,289.5,1951,287.9,1987
2008-08-18,mitchinamecus,380.98,379.66,382.94,1966,377.03,1982
2008-08-18,poisson_blanc,200.97,200.46,201.82,1973,197.52,1978
2008-08-18,quinze,263.06,263.09,263.44,1984,261.36,1962
2008-08-18,rapide_7,309.1,309.05,309.29,2000,308.55,2010
2008-08-18,timiskaming,179.21,179.14,179.38,1990,178.77,2010
2008-08-19,bark_lake,313.75,313.69,313.93,1948,311.46,1955
2008-08-19,baskatong,221.86,221.24,223.17,1976,217.69,1982
2008-08-19,cabonga,360.43,359.98,360.86,1960,357.93,1963
2008-08-19,des_joachims,151.99,152.17,152.55,1950,151.24,1957
2008-08-19,dozois,345.17,343.95,346.14,1965,342.52,1998
2008-08-19,kiamika,269.12,268.29,269.96,1973,264.6,1956
2008-08-19,kipawa,269.5,269.5,269.96,1965,269.14,2010
2008-08-19,lady_evelyn,289.15,289.09,289.5,1951,287.89,1987
2008-08-19,mitchinamecus,380.94,379.65,382.94,1966,376.98,1982
2008-08-19,poisson_blanc,200.93,200.47,201.79,1972,198.25,1975
2008-08-19,quinze,263.04,263.08,263.44,1984,261.38,1962
2008-08-19,rapide_7,309.1,309.06,309.28,1996,308.57,2010
2008-08-19,timiskaming,179.21,179.13,179.4,2017,178.8,2010
2008-08-20,bark_lake,313.76,313.7,313.93,1948,311.46,1955
2008-08-20,baskatong,221.81,221.23,223.13,1976,217.62,1982
2008-08-20,cabonga,360.42,359.97,360.86,1960,357.92,1963
2008-08-20,des_joachims,152.01,152.17,152.55,1950,151.21,1957
2008-08-20,dozois,345.14,343.94,346.17,1965,342.52,1998
2008-08-20,kiamika,269.11,268.28,269.96,1973,264.6,1956
2008-08-20,kipawa,269.52,269.5,269.94,1965,269.14,2010
2008-08-20,lady_evelyn,289.15,289.09,289.53,1951,287.9,1987
2008-08-20,mitchinamecus,380.91,379.63,382.94,1966,376.86,1982
2008-08-20,poisson_blanc,200.92,200.48,201.76,1972,198.18,1975
2008-08-20,quinze,263.02,263.07,263.43,1984,261.39,1962
2008-08-20,rapide_7,309.11,309.05,309.28,1996,308.57,2010
2008-08-20,timiskaming,179.16,179.14,179.36,2017,178.77,1998
2008-08-21,bark_lake,313.76,313.7,313.92,1948,311.44,1958
2008-08-21,baskatong,221.77,221.21,223.09,1976,217.54,1982
2008-08-21,cabonga,360.41,359.96,360.87,1960,357.9,1963
2008-08-21,des_joachims,151.99,152.17,152.52,1950,151.12,1957
2008-08-21,dozois,345.11,343.93,346.21,1965,342.49,2005
2008-08-21,kiamika,269.09,268.25,269.96,1959,264.6,1956
2008-08-21,kipawa,269.52,269.49,269.93,1965,269.16,2010
2008-08-21,lady_evelyn,289.15,289.1,289.53,1951,287.9,1987
2008-08-21,mitchinamecus,380.88,379.61,382.94,1966,376.76,1982
2008-08-21,poisson_blanc,200.89,200.47,201.7,1972,197.28,1978
2008-08-21,quinze,263.01,263.07,263.42,1984,261.41,1962
2008-08-21,rapide_7,309.12,309.04,309.26,1996,308.58,2010
2008-08-21,timiskaming,179.16,179.11,179.34,2017,178.79,1992
2008-08-22,bark_lake,313.77,313.7,313.89,1948,311.4,1958
2008-08-22,baskatong,221.72,221.19,223.05,1976,217.49,1982
2008-08-22,cabonga,360.4,359.94,360.87,1951,357.88,1963
2008-08-22,des_joachims,151.93,152.18,152.49,1950,151.09,1957
2008-08-22,dozois,345.08,343.92,346.23,1965,342.44,2005
2008-08-22,kiamika,269.07,268.23,269.96,1959,264.63,1956
2008-08-22,kipawa,269.53,269.49,269.93,1965,269.15,2010
2008-08-22,lady_evelyn,289.16,289.1,289.56,1951,287.9,1987
2008-08-22,mitchinamecus,380.85,379.57,382.94,1966,376.64,1982
2008-08-22,poisson_blanc,200.88,200.46,201.7,1973,197.2,1978
2008-08-22,quinze,263.0,263.08,263.43,1984,261.39,1962
2008-08-22,rapide_7,309.13,309.04,309.27,1996,308.58,2010
2008-08-22,timiskaming,179.16,179.1,179.35,2017,178.82,1987
2008-08-23,bark_lake,313.77,313.7,313.91,1956,311.33,1958
2008-08-23,baskatong,221.67,221.18,222.99,1976,217.43,1982
2008-08-23,cabonga,360.4,359.92,360.88,1960,357.89,1963
2008-08-23,des_joachims,151.96,152.19,152.46,1950,151.06,1957
2008-08-23,dozois,345.05,343.9,346.24,1965,342.39,2005
2008-08-23,kiamika,269.05,268.21,269.96,1959,264.63,1956
2008-08-23,kipawa,269.53,269.49,269.93,1965,269.14,2010
2008-08-23,lady_evelyn,289.18,289.1,289.56,1951,287.91,1987
2008-08-23,mitchinamecus,380.81,379.53,382.94,1966,376.53,1982
2008-08-23,poisson_blanc,200.83,200.45,201.7,1973,197.12,1978
2008-08-23,quinze,262.98,263.09,263.41,1984,261.37,1962
2008-08-23,rapide_7,309.13,309.05,309.26,1996,308.59,2010
2008-08-23,timiskaming,179.14,179.09,179.39,2017,178.78,1998
2008-08-24,bark_lake,313.77,313.7,313.89,1954,311.26,1958
2008-08-24,baskatong,221.63,221.16,222.92,1976,217.39,1982
2008-08-24,cabonga,360.4,359.9,360.88,1951,357.93,1963
2008-08-24,des_joachims,151.98,152.18,152.46,1950,151.06,1957
2008-08-24,dozois,344.98,343.89,346.26,1965,342.33,2005
2008-08-24,kiamika,269.03,268.19,269.96,1959,264.75,1956
2008-08-24,kipawa,269.51,269.49,269.93,1965,269.14,2010
2008-08-24,lady_evelyn,289.16,289.1,289.56,1951,287.9,1987
2008-08-24,mitchinamecus,380.78,379.49,382.93,1966,376.45,1982
2008-08-24,poisson_blanc,200.79,200.44,201.72,1973,197.07,1978
2008-08-24,quinze,262.97,263.07,263.41,1984,261.36,1962
2008-08-24,rapide_7,309.13,309.05,309.25,1996,308.62,2010
2008-08-24,timiskaming,179.17,179.08,179.38,2017,178.75,1987
2008-08-25,bark_lake,313.77,313.69,313.88,1954,311.22,1958
2008-08-25,baskatong,221.59,221.14,222.86,1976,217.36,1982
2008-08-25,cabonga,360.36,359.88,360.89,1951,357.93,1963
2008-08-25,des_joachims,151.99,152.18,152.43,1950,151.0,1957
2008-08-25,dozois,344.95,343.88,346.25,1965,342.28,2005
2008-08-25,kiamika,269.0,268.17,269.94,1959,264.84,1956
2008-08-25,kipawa,269.5,269.48,269.93,1965,269.14,2010
2008-08-25,lady_evelyn,289.16,289.1,289.53,1951,287.89,1987
2008-08-25,mitchinamecus,380.75,379.46,382.93,1966,376.34,1982
2008-08-25,poisson_blanc,200.74,200.41,201.71,1973,197.02,1978
2008-08-25,quinze,262.97,263.05,263.39,1984,261.34,1962
2008-08-25,rapide_7,309.13,309.06,309.26,2014,308.6,2010
2008-08-25,timiskaming,179.17,179.07,179.35,2017,178.74,1987
2008-08-26,bark_lake,313.76,313.69,313.9,1956,311.17,1958
2008-08-26,baskatong,221.53,221.11,222.82,1984,217.34,1982
2008-08-26,cabonga,360.35,359.86,360.89,1951,357.94,1963
2008-08-26,des_joachims,152.02,152.17,152.43,1950,150.81,1957
2008-08-26,dozois,344.91,343.87,346.24,1965,342.22,2005
2008-08-26,kiamika,268.98,268.14,269.94,1959,264.96,1956
2008-08-26,kipawa,269.51,269.48,269.92,1965,269.13,2010
2008-08-26,lady_evelyn,289.16,289.09,289.53,1951,287.87,1987
2008-08-26,mitchinamecus,380.71,379.42,382.91,1966,376.25,1982
2008-08-26,poisson_blanc,200.71,200.37,201.71,1973,197.82,1975
2008-08-26,quinze,262.96,263.04,263.39,1984,261.36,1962
2008-08-26,rapide_7,309.13,309.06,309.26,2014,308.61,2010
2008-08-26,timiskaming,179.12,179.06,179.37,2014,178.71,1987
2008-08-27,bark_lake,313.75,313.69,313.91,1956,311.12,1958
2008-08-27,baskatong,221.49,221.09,222.83,1984,217.3,1982
2008-08-27,cabonga,360.32,359.85,360.89,1951,357.95,1963
2008-08-27,des_joachims,152.04,152.17,152.49,1950,150.85,1957
2008-08-27,dozois,344.89,343.86,346.24,1965,342.18,2005
2008-08-27,kiamika,268.95,268.12,269.94,1959,265.08,1956
2008-08-27,kipawa,269.51,269.49,269.92,1965,269.13,2010
2008-08-27,lady_evelyn,289.16,289.09,289.53,1951,287.87,1987
2008-08-27,mitchinamecus,380.67,379.38,382.91,1966,376.16,1982
2008-08-27,poisson_blanc,200.65,200.32,201.69,1973,197.8,1975
2008-08-27,quinze,262.95,263.02,263.39,1984,261.37,1962
2008-08-27,rapide_7,309.15,309.05,309.26,2014,308.61,2010
2008-08-27,timiskaming,179.1,179.06,179.41,2014,178.68,1987
2008-08-28,bark_lake,313.74,313.68,313.89,1956,311.09,1958
2008-08-28,baskatong,221.42,221.07,222.83,1984,217.29,1982
2008-08-28,cabonga,360.3,359.84,360.89,1951,357.92,1963
2008-08-28,des_joachims,152.05,152.18,152.43,1950,150.88,1957
2008-08-28,dozois,344.86,343.86,346.24,1965,342.13,2005
2008-08-28,kiamika,268.93,268.09,269.96,1959,265.12,1956
2008-08-28,kipawa,269.5,269.49,269.92,1965,269.12,2010
2008-08-28,lady_evelyn,289.16,289.09,289.53,1951,287.87,1987
2008-08-28,mitchinamecus,380.64,379.35,382.91,1966,376.08,1982
2008-08-28,poisson_blanc,200.58,200.3,201.73,1972,196.87,1978
2008-08-28,quinze,262.94,263.01,263.38,1984,261.34,1962
2008-08-28,rapide_7,309.15,309.05,309.26,1991,308.61,2010
2008-08-28,timiskaming,179.1,179.06,179.42,2014,178.67,1987
2008-08-29,bark_lake,313.74,313.68,313.88,2020,311.05,1958
2008-08-29,baskatong,221.37,221.06,222.84,1984,217.27,1982
2008-08-29,cabonga,360.29,359.82,360.89,1951,357.92,1963
2008-08-29,des_joachims,152.02,152.17,152.37,1950,150.81,1957
2008-08-29,dozois,344.82,343.85,346.28,1965,342.07,2005
2008-08-29,kiamika,268.9,268.07,269.96,1959,265.15,1956
2008-08-29,kipawa,269.49,269.49,269.92,1965,269.12,2010
2008-08-29,lady_evelyn,289.17,289.08,289.53,1951,287.88,1987
2008-08-29,mitchinamecus,380.6,379.31,382.91,1966,376.0,1982
2008-08-29,poisson_blanc,200.54,200.28,201.66,1972,196.82,1978
2008-08-29,quinze,262.96,263.01,263.39,1988,261.33,1962
2008-08-29,rapide_7,309.16,309.04,309.25,2014,308.61,2005
2008-08-29,timiskaming,179.12,179.05,179.4,1988,178.66,1987
2008-08-30,bark_lake,313.75,313.68,313.89,1956,311.04,1958
2008-08-30,baskatong,221.33,221.04,222.84,1984,217.25,1982
2008-08-30,cabonga,360.28,359.82,360.89,1951,357.95,1963
2008-08-30,des_joachims,152.04,152.18,152.37,1970,150.97,1957
2008-08-30,dozois,344.77,343.85,346.26,1965,342.02,2005
2008-08-30,kiamika,268.88,268.04,269.96,1959,265.18,1956
2008-08-30,kipawa,269.48,269.49,269.92,1965,269.11,2010
2008-08-30,lady_evelyn,289.17,289.08,289.51,1951,287.88,1987
2008-08-30,mitchinamecus,380.56,379.28,382.91,1966,375.91,1982
2008-08-30,poisson_blanc,200.53,200.25,201.63,1973,196.76,1978
2008-08-30,quinze,262.96,262.99,263.41,1988,261.33,1962
2008-08-30,rapide_7,309.15,309.05,309.3,1991,308.61,2005
2008-08-30,timiskaming,179.16,179.05,179.42,1988,178.62,1987
2008-08-31,bark_lake,313.75,313.68,313.89,1956,311.03,1958
2008-08-31,baskatong,221.28,221.03,222.82,1984,217.23,1982
2008-08-31,cabonga,360.25,359.82,360.89,1951,357.96,1963
2008-08-31,des_joachims,152.09,152.18,152.32,2003,151.21,1951
2008-08-31,dozois,344.74,343.84,346.28,1965,341.96,2005
2008-08-31,kiamika,268.85,268.01,269.96,1959,265.24,1956
2008-08-31,kipawa,269.47,269.49,269.92,1965,269.1,2010
2008-08-31,lady_evelyn,289.17,289.09,289.53,1951,287.88,1987
2008-08-31,mitchinamecus,380.52,379.24,382.9,1966,375.85,1982
2008-08-31,poisson_blanc,200.51,200.24,201.61,1973,196.71,1978
2008-08-31,quinze,262.95,262.97,263.41,1988,261.33,1962
2008-08-31,rapide_7,309.15,309.04,309.3,2014,308.6,2010
2008-08-31,timiskaming,179.16,179.04,179.4,1988,178.64,1987
2008-09-01,bark_lake,313.75,313.68,313.9,1956,310.98,1958
2008-09-01,baskatong,221.23,221.02,222.8,1984,217.23,1982
2008-09-01,cabonga,360.24,359.82,360.9,1951,357.57,1929
2008-09-01,des_joachims,152.13,152.18,152.34,1977,151.21,1951
2008-09-01,dozois,344.7,343.84,346.27,1965,341.93,2005
2008-09-01,kiamika,268.82,267.99,269.97,1959,265.3,1956
2008-09-01,kipawa,269.46,269.49,269.93,1963,269.09,2010
2008-09-01,lady_evelyn,289.18,289.09,289.53,1951,287.88,1987
2008-09-01,mitchinamecus,380.49,379.22,382.88,1966,375.78,1982
2008-09-01,poisson_blanc,200.48,200.22,201.61,1973,196.64,1978
2008-09-01,quinze,262.95,262.96,263.38,1988,261.31,1962
2008-09-01,rapide_7,309.15,309.04,309.32,2014,308.6,2005
2008-09-01,timiskaming,179.14,179.03,179.38,1988,178.66,1987
2008-09-02,bark_lake,313.76,313.67,313.93,1956,310.94,1958
2008-09-02,baskatong,221.17,221.02,222.78,1984,217.2,1982
2008-09-02,cabonga,360.23,359.82,360.9,1951,357.57,1929
2008-09-02,des_joachims,152.15,152.19,152.37,1970,151.06,1957
2008-09-02,dozois,344.65,343.83,346.27,1965,341.88,2005
2008-09-02,kiamika,268.79,267.98,269.97,1959,265.36,1956
2008-09-02,kipawa,269.46,269.48,269.94,1963,269.1,2010
2008-09-02,lady_evelyn,289.18,289.09,289.56,1951,287.87,1987
2008-09-02,mitchinamecus,380.45,379.19,382.87,1966,375.74,1982
2008-09-02,poisson_blanc,200.42,200.19,201.6,1973,197.94,1975
2008-09-02,quinze,262.94,262.98,263.41,1973,261.33,1962
2008-09-02,rapide_7,309.15,309.03,309.33,2014,308.59,2005
2008-09-02,timiskaming,179.15,179.02,179.4,1988,178.66,1987
2008-09-03,bark_lake,313.76,313.67,313.91,1956,310.91,1958
2008-09-03,baskatong,221.12,221.01,222.74,1984,217.22,1982
2008-09-03,cabonga,360.21,359.82,360.9,1951,357.58,1929
2008-09-03,des_joachims,152.11,152.18,152.34,1970,151.03,1957
2008-09-03,dozois,344.61,343.82,346.26,1965,341.83,2005
2008-09-03,kiamika,268.77,267.97,270.01,1959,265.42,1956
2008-09-03,kipawa,269.45,269.48,269.94,1963,269.1,2010
2008-09-03,lady_evelyn,289.17,289.08,289.56,1951,287.85,1987
2008-09-03,mitchinamecus,380.41,379.16,382.86,1958,375.72,1982
2008-09-03,poisson_blanc,200.34,200.16,201.61,1973,197.96,1975
2008-09-03,quinze,262.92,262.97,263.46,1973,261.31,1962
2008-09-03,rapide_7,309.14,309.02,309.35,2018,308.58,2005
2008-09-03,timiskaming,179.17,179.0,179.4,1988,178.64,1987
2008-09-04,bark_lake,313.76,313.66,313.9,1956,310.87,1958
2008-09-04,baskatong,221.08,220.99,222.71,1984,217.27,1982
2008-09-04,cabonga,360.18,359.82,360.9,1951,357.58,1929
2008-09-04,des_joachims,152.13,152.18,152.37,1970,151.27,1957
2008-09-04,dozois,344.58,343.82,346.24,1965,341.8,2005
2008-09-04,kiamika,268.74,267.95,270.04,1959,265.45,1956
2008-09-04,kipawa,269.49,269.48,269.95,1963,269.09,2010
2008-09-04,lady_evelyn,289.17,289.08,289.56,1951,287.85,1987
2008-09-04,mitchinamecus,380.37,379.13,382.86,1958,375.73,1982
2008-09-04,poisson_blanc,200.26,200.13,201.61,1973,197.97,1975
2008-09-04,quinze,262.93,262.95,263.47,1973,261.32,1962
2008-09-04,rapide_7,309.14,309.01,309.35,2014,308.56,2005
2008-09-04,timiskaming,179.19,178.99,179.41,1988,178.62,1987
2008-09-05,bark_lake,313.76,313.66,313.91,1956,310.83,1958
2008-09-05,baskatong,221.01,220.98,222.68,1984,217.31,1982
2008-09-05,cabonga,360.16,359.83,360.9,1951,357.59,1929
2008-09-05,des_joachims,152.12,152.17,152.37,1953,151.21,1955
2008-09-05,dozois,344.55,343.83,346.24,1965,341.76,2005
2008-09-05,kiamika,268.71,267.92,270.06,1959,265.45,1956
2008-09-05,kipawa,269.49,269.47,269.95,1963,269.08,2010
2008-09-05,lady_evelyn,289.21,289.08,289.53,1951,287.87,1987
2008-09-05,mitchinamecus,380.33,379.12,382.89,1952,375.73,1982
2008-09-05,poisson_blanc,200.2,200.1,201.6,1973,196.32,1978
2008-09-05,quinze,262.94,262.95,263.48,1973,261.22,1962
2008-09-05,rapide_7,309.15,309.0,309.32,1992,308.56,2005
2008-09-05,timiskaming,179.18,178.97,179.41,1988,178.62,1987
2008-09-06,bark_lake,313.76,313.66,313.92,1956,310.77,1962
2008-09-06,baskatong,220.98,220.96,222.67,1984,217.35,1982
2008-09-06,cabonga,360.17,359.83,360.89,1951,357.59,1929
2008-09-06,des_joachims,152.2,152.17,152.34,1968,151.03,1955
2008-09-06,dozois,344.53,343.83,346.21,1965,341.72,2005
2008-09-06,kiamika,268.69,267.89,270.05,1959,265.48,1956
2008-09-06,kipawa,269.49,269.47,269.95,1963,269.08,2010
2008-09-06,lady_evelyn,289.21,289.07,289.53,1951,287.87,1987
2008-09-06,mitchinamecus,380.3,379.11,382.89,1952,375.76,1982
2008-09-06,poisson_blanc,200.15,200.07,201.58,1973,196.22,1978
2008-09-06,quinze,262.95,262.94,263.48,1973,261.24,1962
2008-09-06,rapide_7,309.16,309.0,309.32,1991,308.52,2005
2008-09-06,timiskaming,179.19,178.95,179.44,2018,178.62,1987
2008-09-07,bark_lake,313.76,313.66,313.91,1956,310.72,1962
2008-09-07,baskatong,220.93,220.93,222.64,1984,217.39,1982
2008-09-07,cabonga,360.15,359.83,360.9,1951,357.62,1929
2008-09-07,des_joachims,152.23,152.16,152.34,1970,151.12,1955
2008-09-07,dozois,344.5,343.83,346.2,1965,341.67,2005
2008-09-07,kiamika,268.66,267.86,270.04,1959,265.51,1956
2008-09-07,kipawa,269.51,269.46,269.95,1963,269.08,2010
2008-09-07,lady_evelyn,289.23,289.07,289.53,1951,287.87,1987
2008-09-07,mitchinamecus,380.25,379.11,382.92,1958,375.8,1982
2008-09-07,poisson_blanc,200.11,200.04,201.58,1973,196.14,1978
2008-09-07,quinze,262.94,262.94,263.47,1973,261.21,1962
2008-09-07,rapide_7,309.16,309.01,309.31,1991,308.51,2005
2008-09-07,timiskaming,179.16,178.95,179.45,2018,178.63,1987
2008-09-08,bark_lake,313.76,313.66,313.88,1956,310.66,1962
2008-09-08,baskatong,220.89,220.89,222.62,1984,217.41,1982
2008-09-08,cabonga,360.14,359.82,360.9,1951,357.62,1929
2008-09-08,des_joachims,152.21,152.16,152.34,1956,151.24,1958
2008-09-08,dozois,344.45,343.82,346.17,1965,341.63,2005
2008-09-08,kiamika,268.63,267.82,270.03,1959,265.54,1956
2008-09-08,kipawa,269.5,269.46,269.95,1963,269.07,2010
2008-09-08,lady_evelyn,289.22,289.07,289.53,1951,287.85,1987
2008-09-08,mitchinamecus,380.22,379.11,382.95,1958,375.83,1982
2008-09-08,poisson_blanc,200.03,200.01,201.58,1973,197.06,1978
2008-09-08,quinze,262.95,262.94,263.48,1973,261.22,1962
2008-09-08,rapide_7,309.16,309.02,309.31,1991,308.49,2005
2008-09-08,timiskaming,179.15,178.94,179.39,2018,178.64,1989
2008-09-09,bark_lake,313.77,313.66,313.85,1956,310.62,1962
